# date:Sat Dec 04 10:46:34 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:150.0
# Temp mean [°C]:f(t) = 0.01*t + 10
# Temp std [°C]:2.5
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
26,5.200532141102246E7,0,0.0,33,3.1863241786488557E8
26,5.2268763065374255E7,0,0.0,33,3.21344454752695E8
26,5.261584551232776E7,0,0.0,33,3.2492840167430025E8
26,5.2879515379194014E7,0,0.0,32,3.2104778839068526E8
25,5.270688424638709E7,0,0.0,31,3.0996886407741517E8
25,5.296681459973158E7,0,0.0,29,3.07193151404797E8
24,5.048358672862448E7,0,0.0,28,3.0437915562129265E8
24,5.077797022748986E7,0,0.0,28,3.071906728692985E8
25,5.1057768313109584E7,0,0.0,29,3.097754807595949E8
25,5.129407408842324E7,0,0.0,29,3.120296416516801E8
25,5.150166927156215E7,0,0.0,29,3.1401389967758346E8
25,5.178722338720884E7,0,0.0,29,3.1675192155015135E8
25,5.203111706412366E7,0,0.0,29,3.190935166558956E8
25,5.222306969393519E7,0,0.0,29,3.209397941821215E8
25,5.255774805737364E7,0,0.0,29,3.241725089747601E8
24,4.950654711694017E7,0,0.0,29,3.257365652357131E8
24,4.983599035820149E7,0,0.0,28,3.01176698025144E8
24,5.007115079917257E7,0,0.0,29,3.0347943087837577E8
25,5.038105445772523E7,0,0.0,29,2.7775269943511915E8
25,5.0604857969701394E7,0,0.0,28,2.6403850456598607E8
23,4.503128473639202E7,0,0.0,27,2.495937083227473E8
21,4.153031918178865E7,0,0.0,27,2.5154838229116952E8
21,4.16953387928846E7,0,0.0,27,2.5318871939604387E8
21,4.190326743729546E7,0,0.0,27,2.5526115394811213E8
21,4.2221934102775894E7,0,0.0,27,2.5848192903466117E8
21,4.247024642213777E7,0,0.0,27,2.609781670263619E8
21,4.2721528557868496E7,0,0.0,27,2.6351291177148387E8
21,4.286255846695757E7,0,0.0,27,2.6493863379459053E8
22,4.309197073996285E7,0,0.0,27,2.6715123004100874E8
22,4.330516163881326E7,0,0.0,27,2.693000866215069E8
21,4.344513198552823E7,0,0.0,27,2.718485953396066E8
20,4.0168221276578255E7,0,0.0,26,2.731344072651628E8
20,4.0358394523472905E7,0,0.0,26,2.751645172973787E8
20,4.056698329375163E7,0,0.0,26,2.773818138257865E8
20,4.0842936877412885E7,0,0.0,26,2.803343988781066E8
20,4.111012051243034E7,0,0.0,24,2.6807442858255297E8
20,4.131913161655282E7,0,0.0,24,2.701184874187791E8
20,4.149991714790613E7,0,0.0,24,2.718919839427173E8
20,4.173815940263493E7,0,0.0,23,2.4902683076267257E8
19,3.882206032177632E7,0,0.0,22,2.260624840467459E8
19,3.898723964315071E7,0,0.0,22,2.2762563619832078E8
19,3.92464580657631E7,0,0.0,21,2.2675050723259458E8
19,3.946825267761391E7,0,0.0,21,2.2873686162127203E8
19,3.976710324937781E7,0,0.0,19,2.2077388054924244E8
19,3.992439491791141E7,0,0.0,19,2.2200831306296608E8
20,4.017591473508477E7,0,0.0,18,2.1094818937046635E8
20,4.0385263062313505E7,0,0.0,18,2.124368632213268E8
20,4.049839668549869E7,0,0.0,18,2.1329639012527463E8
19,3.985852782083918E7,0,0.0,18,2.1483271245704842E8
19,4.012063226089946E7,0,0.0,18,2.1706609612305686E8
19,4.031779567389193E7,0,0.0,18,2.1874370663913795E8
17,3.3427072204908393E7,0,0.0,16,1.7880736382722098E8
16,2.992141083562578E7,0,0.0,16,1.7882084673720905E8
16,3.008923936298322E7,0,0.0,15,1.512293254261548E8
16,3.0229952265339088E7,0,0.0,15,1.5219546979903653E8
16,3.047187099673525E7,0,0.0,15,1.5386509967554688E8
16,3.0620578806673814E7,0,0.0,15,1.5489447420356798E8
16,3.0890448572432686E7,0,0.0,15,1.5678184903258184E8
16,3.105238635421695E7,0,0.0,15,1.5791286400233018E8
16,3.1211811907754906E7,0,0.0,15,1.5902983832675612E8
16,3.1424525777557343E7,0,0.0,15,1.60525384625146E8
16,3.161775935534119E7,0,0.0,14,1.4923266032118055E8
15,2.8422494651433382E7,0,0.0,14,1.509492242374608E8
15,2.8457406833514534E7,0,0.0,14,1.5118914793134347E8
15,2.864568700835915E7,0,0.0,14,1.5248838592444405E8
15,2.881077460638794E7,0,0.0,12,1.2233136391822597E8
15,2.9003494446156614E7,0,0.0,12,1.2360677360420981E8
15,2.9269217328708302E7,0,0.0,12,1.2538311703550634E8
15,2.9462866226244237E7,0,0.0,12,1.2668689319354798E8
14,2.8409312822540715E7,0,0.0,12,1.2806143124021378E8
13,2.5209565133231398E7,0,0.0,12,1.2940445108521415E8
13,2.5420090224112593E7,0,0.0,12,1.3106716347110164E8
13,2.549811094371503E7,0,0.0,12,1.3168091176903248E8
13,2.5665955142108586E7,0,0.0,12,1.3300673736037639E8
13,2.589576657884413E7,0,0.0,12,1.3483434460397604E8
13,2.608017080445694E7,0,0.0,11,1.2255023940809572E8
13,2.620711115210465E7,0,0.0,11,1.2344313784581122E8
13,2.635018196280136E7,0,0.0,11,1.244549044132341E8
13,2.3128322628968675E7,0,0.0,11,1.2550674225366475E8
13,2.338198450078724E7,0,0.0,11,1.2737825235056889E8
13,2.3587011862102646E7,0,0.0,11,1.2886169255279525E8
12,2.096764914662742E7,0,0.0,11,1.2987789788813856E8
12,2.115395105037358E7,0,0.0,11,1.3134997441335368E8
12,2.1211595637707617E7,0,0.0,11,1.3180619661990863E8
