# date:Sat Dec 04 10:52:09 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:150.0
# Temp mean [°C]:f(t) = 0.01*t + 10
# Temp std [°C]:2.5
# offspringRate [%]:5.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
1634,8.042184056289084E8,0,2.384185791015625E-7,1690,3.064063544749797E9
1701,8.138514164407504E8,0,2.384185791015625E-7,1754,3.0815447856325855E9
1681,8.135602761509969E8,0,2.384185791015625E-7,1733,3.059385564505812E9
1662,8.125569269855424E8,0,2.384185791015625E-7,1698,3.040580971957858E9
1644,8.135556375681801E8,0,2.384185791015625E-7,1676,3.0327859964830294E9
1627,8.199071089926965E8,0,2.384185791015625E-7,1652,3.0439873872747636E9
1614,8.224296914613885E8,0,2.384185791015625E-7,1629,3.012910870392228E9
1603,8.296389950154514E8,0,2.384185791015625E-7,1603,3.026252468703076E9
1589,8.341264713037875E8,0,2.384185791015625E-7,1591,3.0487138160297213E9
1573,8.396175602557237E8,0,2.384185791015625E-7,1568,3.0641525579654894E9
1616,8.407429993820592E8,0,2.384185791015625E-7,1637,3.061904200234444E9
1595,8.470308007743689E8,0,2.384185791015625E-7,1619,3.085766742373155E9
1578,8.43795496084884E8,0,2.384185791015625E-7,1605,3.1134949731314344E9
1645,8.47476858404068E8,0,2.384185791015625E-7,1665,3.1540747064555597E9
1631,8.480676249998198E8,0,2.384185791015625E-7,1647,3.171694483992774E9
1616,8.463568627442731E8,0,2.384185791015625E-7,1627,3.1925424703628435E9
1601,8.505513214784217E8,0,2.384185791015625E-7,1610,3.214199510423538E9
1583,8.559229177172213E8,0,2.384185791015625E-7,1597,3.244634528825748E9
1648,8.612023988506304E8,0,2.384185791015625E-7,1660,3.254960954977906E9
1635,8.733344900381446E8,0,2.384185791015625E-7,1638,3.293224246683917E9
1615,8.759344174084051E8,0,2.384185791015625E-7,1619,3.3000007445198765E9
1598,8.82367946629737E8,0,2.384185791015625E-7,1605,3.307570487728706E9
1575,8.856589728622069E8,0,2.384185791015625E-7,1588,3.341224278317125E9
1639,8.892814482094746E8,0,2.384185791015625E-7,1639,3.3695388392382383E9
1618,8.893356028804727E8,0,2.384185791015625E-7,1618,3.395576762787476E9
1602,8.889625278475866E8,0,2.384185791015625E-7,1599,3.3928013277053566E9
1584,8.913384042887107E8,0,2.384185791015625E-7,1586,3.398545151428282E9
1655,8.96839001340448E8,0,2.384185791015625E-7,1639,3.392488178881346E9
1638,8.984928471090173E8,0,2.384185791015625E-7,1617,3.376579048228981E9
1622,8.992950819399964E8,0,2.384185791015625E-7,1603,3.393850194291981E9
1597,9.022104856380128E8,0,2.384185791015625E-7,1576,3.4029995523822784E9
1578,9.05400198371945E8,0,2.384185791015625E-7,1559,3.354486787255047E9
1557,9.042796356997101E8,0,2.384185791015625E-7,1539,3.3696513766578E9
1545,9.107051904862962E8,0,2.384185791015625E-7,1510,3.334173926401215E9
1531,9.141356790380136E8,0,2.384185791015625E-7,1486,3.3462426668074503E9
1515,9.110158508024625E8,0,2.384185791015625E-7,1464,3.328945438960699E9
1495,9.082697113811383E8,0,2.384185791015625E-7,1445,3.2973699085880723E9
1477,9.059995497442046E8,0,2.384185791015625E-7,1426,3.322480867573221E9
1457,9.077500022776691E8,0,2.384185791015625E-7,1406,3.3175591555978694E9
1446,9.114704801141168E8,0,2.384185791015625E-7,1396,3.335407629938581E9
1426,9.160664655529648E8,0,2.384185791015625E-7,1381,3.377884909787571E9
1412,9.217491713810769E8,0,2.384185791015625E-7,1362,3.362720354485887E9
1400,9.193473801083616E8,0,2.384185791015625E-7,1350,3.3588877699914756E9
1444,9.288865949070199E8,0,2.384185791015625E-7,1407,3.4013150338320975E9
1326,8.607414419850144E8,0,2.384185791015625E-7,1337,3.329059915427371E9
1309,8.464978677227272E8,0,2.384185791015625E-7,1316,3.304210632973557E9
1362,8.516174809086796E8,0,2.384185791015625E-7,1362,3.280459129269074E9
1347,8.519358341543684E8,0,2.384185791015625E-7,1349,3.310646365953511E9
1331,8.534280413883405E8,0,2.384185791015625E-7,1326,3.2917140371817937E9
1321,8.616624086209656E8,0,2.384185791015625E-7,1303,3.32265990986692E9
1310,8.672542827978975E8,0,2.384185791015625E-7,1290,3.3159689874925656E9
1300,8.661677483831799E8,0,2.384185791015625E-7,1273,3.306918659170935E9
1277,8.516807706746525E8,0,2.384185791015625E-7,1257,3.309433844911996E9
1261,8.4686325766564E8,0,2.384185791015625E-7,1244,3.330793087044531E9
1245,8.374717974906265E8,0,2.384185791015625E-7,1231,3.3302707753213463E9
1232,8.40514016319959E8,0,2.384185791015625E-7,1217,3.3211804354758334E9
1216,8.318216069230163E8,0,2.384185791015625E-7,1191,3.235164475093988E9
1201,8.320875978847616E8,0,2.384185791015625E-7,1175,3.2452212737974367E9
1189,8.392240334870217E8,0,2.384185791015625E-7,1160,3.2803365650948033E9
1174,8.364853509094903E8,0,2.384185791015625E-7,1139,3.2043653636314716E9
1167,8.384631568877356E8,0,2.384185791015625E-7,1122,3.2121375316634984E9
1156,8.448726740471343E8,0,2.384185791015625E-7,1111,3.24186585574971E9
1143,8.491835216325706E8,0,2.384185791015625E-7,1104,3.264038686205315E9
1134,8.487772578774588E8,0,2.384185791015625E-7,1092,3.293977169627642E9
1120,8.437998941353441E8,0,2.384185791015625E-7,1079,3.2644083570248246E9
1110,8.477001731480013E8,0,2.384185791015625E-7,1065,3.2899770755900564E9
1093,8.461859266281722E8,0,2.384185791015625E-7,1053,3.278532420605757E9
1085,8.472578427456181E8,0,2.384185791015625E-7,1036,3.2724965830479145E9
1118,8.376505010337046E8,0,2.384185791015625E-7,1068,3.277351504980368E9
1112,8.474798771386282E8,0,2.384185791015625E-7,1053,3.3084684643919897E9
1100,8.435160097041719E8,0,2.384185791015625E-7,1038,3.254812672140088E9
1092,8.437448365248508E8,0,2.384185791015625E-7,1029,3.27250328590929E9
1078,8.471102943187442E8,0,2.384185791015625E-7,1011,3.2631863210659676E9
1070,8.535584210508277E8,0,2.384185791015625E-7,997,3.23213711417218E9
1057,8.578685063583457E8,0,2.384185791015625E-7,976,3.206972674156981E9
1044,8.612042001899964E8,0,2.384185791015625E-7,968,3.2101229664940925E9
1028,8.541337589796867E8,0,2.384185791015625E-7,955,3.1948528399214025E9
1057,8.494670324295932E8,0,2.384185791015625E-7,1001,3.15977443434694E9
1114,8.524493036395259E8,0,2.384185791015625E-7,1029,3.1640443282586803E9
1155,8.513637610538533E8,0,2.384185791015625E-7,1065,3.1527176879686704E9
1142,8.543841500350169E8,0,2.384185791015625E-7,1049,3.1529616330745664E9
1131,8.554677276244556E8,0,2.384185791015625E-7,1035,3.1301607592172627E9
1119,8.57689506296649E8,0,2.384185791015625E-7,1022,3.1225088059391E9
1098,8.439692239745328E8,0,2.384185791015625E-7,1009,3.1467711405210853E9
1087,8.461208709449085E8,0,2.384185791015625E-7,986,3.123380850724414E9
1072,8.444718672554053E8,0,2.384185791015625E-7,978,3.1357618678539042E9
1063,8.49806775294129E8,0,2.384185791015625E-7,968,3.113067036206512E9
1056,8.522274640791867E8,0,2.384185791015625E-7,959,3.109801122027683E9
1045,8.552892457030615E8,0,2.384185791015625E-7,944,3.127557054403975E9
1033,8.537975101456594E8,0,2.384185791015625E-7,936,3.1314991479573517E9
1025,8.530865406295388E8,0,2.384185791015625E-7,925,3.1226145288496857E9
1011,8.554137954813819E8,0,2.384185791015625E-7,918,3.163578568466336E9
1002,8.624003375054519E8,0,2.384185791015625E-7,903,3.1454116089418497E9
988,8.58124956792683E8,0,2.384185791015625E-7,896,3.178025644036983E9
975,8.526937835034016E8,0,2.384185791015625E-7,886,3.1567644603833404E9
964,8.493911986738229E8,0,2.384185791015625E-7,878,3.139436697082458E9
956,8.476671198368232E8,0,2.384185791015625E-7,867,3.124774250137997E9
942,8.374377624438847E8,0,2.384185791015625E-7,862,3.1340198795609417E9
930,8.274652173760668E8,0,2.384185791015625E-7,850,3.100617624543271E9
918,8.26310056403249E8,0,2.384185791015625E-7,835,3.0753994823415074E9
953,8.247571589813164E8,0,2.384185791015625E-7,863,3.10748970083567E9
939,8.192225876362995E8,0,2.384185791015625E-7,857,3.1256242517187977E9
972,8.218246598772633E8,0,2.384185791015625E-7,893,3.1086850954328923E9
956,8.15444062971284E8,0,2.384185791015625E-7,884,3.1312926726154575E9
944,8.195324578427085E8,0,2.384185791015625E-7,877,3.184036161603292E9
938,8.214149522088107E8,0,2.384185791015625E-7,865,3.1726015227829595E9
926,8.079820686635239E8,0,2.384185791015625E-7,846,3.127376208110909E9
916,8.04137328058882E8,0,2.384185791015625E-7,831,3.128550729794386E9
901,8.035908698436267E8,0,2.384185791015625E-7,822,3.1618758172506413E9
887,7.99927243129248E8,0,2.384185791015625E-7,817,3.1692534610733438E9
879,8.000069292289466E8,0,2.384185791015625E-7,806,3.195145495339141E9
869,7.993786062691675E8,0,2.384185791015625E-7,793,3.131402406224481E9
856,7.898283548473194E8,0,2.384185791015625E-7,782,3.1142552265065064E9
894,7.902481484067211E8,0,2.384185791015625E-7,811,3.1368036289742584E9
883,7.885858270885094E8,0,2.384185791015625E-7,799,3.1154387545741677E9
873,7.86004896916521E8,0,2.384185791015625E-7,793,3.131126254507057E9
866,7.830654895150691E8,0,2.384185791015625E-7,783,3.1147909654271665E9
856,7.809212891844603E8,0,2.384185791015625E-7,776,3.1511494795371413E9
846,7.811647517478817E8,0,2.384185791015625E-7,768,3.162935532420795E9
834,7.814019166511587E8,0,2.384185791015625E-7,757,3.1816079598825836E9
874,7.853390216929814E8,0,2.384185791015625E-7,786,3.2015353585380135E9
868,7.883795333200529E8,0,2.384185791015625E-7,776,3.1914518453290405E9
854,7.853846755382105E8,0,2.384185791015625E-7,771,3.187957245487234E9
843,7.778943348629724E8,0,2.384185791015625E-7,757,3.176297431664388E9
836,7.787879790647035E8,0,2.384185791015625E-7,747,3.1887111285970845E9
826,7.750198683500037E8,0,2.384185791015625E-7,733,3.1868813604512897E9
814,7.713793324325523E8,0,2.384185791015625E-7,727,3.2249239923762565E9
804,7.681180212198192E8,0,2.384185791015625E-7,722,3.2610222316398015E9
794,7.665461074506073E8,0,2.384185791015625E-7,712,3.2737739638619285E9
780,7.631257904071952E8,0,2.384185791015625E-7,703,3.263006153611203E9
774,7.639502050855306E8,0,2.384185791015625E-7,692,3.2410923008977747E9
768,7.67161089731651E8,0,2.384185791015625E-7,685,3.24656403885181E9
798,7.624087410358778E8,0,2.384185791015625E-7,704,3.188651822233004E9
794,7.680231613311056E8,0,2.384185791015625E-7,690,3.1288837323418107E9
787,7.687312356921372E8,0,2.384185791015625E-7,682,3.1247694047488337E9
819,7.783306221699706E8,0,2.384185791015625E-7,710,3.128251988974593E9
811,7.751932323938204E8,0,2.384185791015625E-7,701,3.1342013280172076E9
798,7.667930410320874E8,0,2.384185791015625E-7,696,3.1454640992741046E9
840,7.711829684535701E8,0,2.384185791015625E-7,715,3.169938041683079E9
835,7.743851897473348E8,0,2.384185791015625E-7,706,3.1748590864034357E9
829,7.757557268239253E8,0,2.384185791015625E-7,700,3.1748562245860176E9
816,7.767671201024853E8,0,2.384185791015625E-7,687,3.085983076217992E9
803,7.766118873031714E8,0,2.384185791015625E-7,680,3.1036920685071964E9
788,7.728532104070811E8,0,2.384185791015625E-7,672,3.1001719695887747E9
779,7.719186263862342E8,0,2.384185791015625E-7,664,3.088688952550024E9
770,7.622702680834335E8,0,2.384185791015625E-7,656,3.110029894765278E9
766,7.645515669542588E8,0,2.384185791015625E-7,648,3.1250871198281593E9
755,7.535445649420959E8,0,2.384185791015625E-7,638,3.1539286672492046E9
750,7.519523555095679E8,0,2.384185791015625E-7,630,3.144025370841834E9
739,7.519229643653647E8,0,2.384185791015625E-7,622,3.134783618391971E9
731,7.518528917044955E8,0,2.384185791015625E-7,613,3.0909702080440397E9
758,7.471643024154636E8,0,2.384185791015625E-7,634,3.0555115062672844E9
747,7.382022367829897E8,0,2.384185791015625E-7,625,3.001908210326112E9
763,7.405097077060969E8,0,2.384185791015625E-7,660,2.9262488579086437E9
751,7.411465477743195E8,0,2.384185791015625E-7,655,2.95232275628039E9
688,6.839813925902076E8,0,2.384185791015625E-7,605,2.7866717540253468E9
684,6.83221518532148E8,0,2.384185791015625E-7,595,2.732415816437983E9
675,6.856466777397197E8,0,2.384185791015625E-7,583,2.7289645945796914E9
666,6.788674858450001E8,0,2.384185791015625E-7,575,2.715547837295424E9
