# date:Wed Nov 24 18:28:30 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:10.0
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
847,4.2860244333030653E8,0,4.1461316868662834E-7,1469,3.92663532092462E9
855,4.3269590015973765E8,0,4.1461316868662834E-7,1474,3.9243540252196107E9
864,4.400582947102321E8,0,4.1461316868662834E-7,1484,3.9474989471576786E9
872,4.447964510029543E8,0,4.1461316868662834E-7,1492,3.947121086130299E9
882,4.5185271248159933E8,0,4.1461316868662834E-7,1502,3.948963705680163E9
894,4.573964434576942E8,0,4.1461316868662834E-7,1509,3.913957877105939E9
898,4.5512968751400006E8,0,4.1461316868662834E-7,1528,3.961390648664682E9
915,4.6162630756548E8,0,4.1461316868662834E-7,1529,3.9744702843629093E9
920,4.6303633728978145E8,0,4.1461316868662834E-7,1539,3.9942195150517735E9
929,4.6484162893994707E8,0,4.1461316868662834E-7,1550,3.976698126404899E9
936,4.7163294476812524E8,0,4.1461316868662834E-7,1561,3.941610454932115E9
943,4.701988201209968E8,0,4.1461316868662834E-7,1578,3.999081515003071E9
948,4.7288973115920883E8,0,4.1461316868662834E-7,1597,4.0322537078040433E9
959,4.811946318071299E8,0,4.1461316868662834E-7,1605,4.023792705548747E9
965,4.807409797384201E8,0,4.1461316868662834E-7,1606,4.013319600237457E9
972,4.7802892145247906E8,0,4.1461316868662834E-7,1612,4.0362577197156224E9
979,4.85631890289687E8,0,4.1461316868662834E-7,1624,4.0869188148276153E9
992,4.881381521023029E8,0,4.1461316868662834E-7,1630,4.034998908627863E9
1002,4.908979321297863E8,0,4.1461316868662834E-7,1641,4.025854783960216E9
1012,4.9566742231368804E8,0,4.1461316868662834E-7,1654,4.0717127784368668E9
1018,4.955938328154792E8,0,4.1461316868662834E-7,1654,4.0956278301410465E9
1028,4.991670920227852E8,0,4.1461316868662834E-7,1662,4.149666601455907E9
1035,4.9852793984990305E8,0,4.1461316868662834E-7,1672,4.147860526403644E9
1045,5.06378110602867E8,0,4.1461316868662834E-7,1690,4.1949269128368597E9
1044,5.016889302858769E8,0,4.1461316868662834E-7,1705,4.2463278766549115E9
1055,5.0910711571951956E8,0,4.1461316868662834E-7,1724,4.246372810088254E9
1070,5.1588881142735773E8,0,4.1461316868662834E-7,1724,4.2648487902648993E9
1083,5.230453165071486E8,0,4.1461316868662834E-7,1738,4.2791392491365976E9
1097,5.2485339700019217E8,0,4.1461316868662834E-7,1750,4.3401065902055435E9
1112,5.292001113275468E8,0,4.1461316868662834E-7,1757,4.392638250912074E9
1123,5.3506853439497286E8,0,4.1461316868662834E-7,1764,4.4288100156619215E9
1137,5.363197568933401E8,0,4.1461316868662834E-7,1770,4.4369405589468975E9
1142,5.341322335082942E8,0,4.1461316868662834E-7,1786,4.510785358046876E9
1155,5.38785308997458E8,0,4.1461316868662834E-7,1804,4.557989094925347E9
1147,5.470837156486942E8,0,4.1461316868662834E-7,1785,4.600195784873558E9
1152,5.502718905156577E8,0,4.1461316868662834E-7,1807,4.578434857812235E9
1159,5.554196106510216E8,0,4.1461316868662834E-7,1823,4.5896736510726595E9
1164,5.581578564908931E8,0,4.1461316868662834E-7,1836,4.612522360694865E9
1182,5.66197760104448E8,0,4.1461316868662834E-7,1850,4.68320708211201E9
1187,5.723374654023901E8,0,4.1461316868662834E-7,1867,4.611993851382892E9
1196,5.733934273090832E8,0,4.1461316868662834E-7,1884,4.661927384874175E9
1187,5.819957124553018E8,0,4.1461316868662834E-7,1861,4.707762125995814E9
1196,5.864973383245033E8,0,4.1461316868662834E-7,1864,4.715420294292593E9
1212,5.932563339233282E8,0,4.1461316868662834E-7,1883,4.7741159503041525E9
1226,5.96012494852043E8,0,4.1461316868662834E-7,1885,4.763114077328335E9
1209,5.985423969001735E8,0,4.1461316868662834E-7,1865,4.824292294537338E9
1216,6.038635766002104E8,0,4.1461316868662834E-7,1882,4.841542638494573E9
1229,6.092441547718422E8,0,4.1461316868662834E-7,1898,4.849080583025308E9
1239,6.086304150823795E8,0,4.1461316868662834E-7,1905,4.870517082685806E9
1255,6.154022113866572E8,0,4.1461316868662834E-7,1914,4.885837847419915E9
1267,6.201703177696551E8,0,4.1461316868662834E-7,1924,4.860833324153532E9
1278,6.22133729731418E8,0,4.1461316868662834E-7,1945,4.895354049947316E9
1293,6.238900815131805E8,0,4.1461316868662834E-7,1954,4.923316728255063E9
1306,6.300897526618639E8,0,4.1461316868662834E-7,1961,4.932148176178434E9
1319,6.390474556121801E8,0,4.1461316868662834E-7,1980,4.962181430219387E9
1328,6.433993563025091E8,0,4.1461316868662834E-7,1984,4.987616912377923E9
1349,6.494937516641077E8,0,4.1461316868662834E-7,1995,4.946739519847863E9
1371,6.588709776925465E8,0,4.1461316868662834E-7,2017,5.004042219962754E9
1387,6.611434514732891E8,0,4.1461316868662834E-7,2030,5.045962149106011E9
1408,6.643751771427593E8,0,4.1461316868662834E-7,2040,5.079397196889426E9
1422,6.712759258277649E8,0,4.1461316868662834E-7,2055,4.978530610786353E9
1430,6.726002444865341E8,0,4.1461316868662834E-7,2077,4.952440141387904E9
1433,6.733252013567591E8,0,4.1461316868662834E-7,2094,4.993881873787644E9
1442,6.775124808946906E8,0,4.1461316868662834E-7,2110,4.999794707956447E9
1458,6.828425585495414E8,0,4.1461316868662834E-7,2114,4.992164410168429E9
1464,6.869743290317802E8,0,4.1461316868662834E-7,2136,5.027250136625861E9
1479,6.91080021236349E8,0,4.1461316868662834E-7,2151,5.027369805338493E9
1493,6.888416129152323E8,0,4.1461316868662834E-7,2170,5.09238343128674E9
1521,6.977721095247351E8,0,4.1461316868662834E-7,2168,5.077135982750839E9
1539,7.001217615917696E8,0,4.1461316868662834E-7,2181,5.026756050573062E9
1559,6.972478123325528E8,0,4.1461316868662834E-7,2184,5.062722492717507E9
1578,7.051196924159482E8,0,4.1461316868662834E-7,2193,5.060041760920975E9
1607,7.154989264643894E8,0,4.1461316868662834E-7,2200,5.112912212324478E9
1630,7.226547743953351E8,0,4.1461316868662834E-7,2212,5.118289927159933E9
1644,7.171260849593955E8,0,4.1461316868662834E-7,2205,5.067340898171241E9
1650,7.1981708330801E8,0,4.1461316868662834E-7,2236,5.050215986140741E9
