Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
224,3.384713043666522E8,47,1.2245774280246274E8,443,5.562707241425527E9
224,3.415687286192249E8,47,1.2320564566117798E8,443,5.628617552968747E9
224,3.433455666206231E8,47,1.2363153029838711E8,443,5.666625623004202E9
224,3.46401532889507E8,47,1.2435733663814758E8,443,5.732161949671776E9
224,3.494379775104801E8,47,1.2506896598974514E8,443,5.797388752340291E9
224,3.524482089242151E8,46,1.221824824276874E8,443,5.862269575453041E9
224,3.524780416814829E8,46,1.221893238786393E8,443,5.862914411865438E9
223,3.5270992238336444E8,46,1.2286782070753656E8,443,5.927369541302227E9
222,3.5015224347346777E8,46,1.2287456276344928E8,442,5.912537682773987E9
222,3.501814643962097E8,46,1.2288123637096705E8,442,5.913175335494268E9
222,3.531154758251497E8,46,1.235452507092244E8,442,5.976962117335836E9
222,3.531446209103771E8,46,1.2355189939314161E8,442,5.977596801567479E9
222,3.560505068285343E8,46,1.242110740851385E8,442,6.041019797160964E9
222,3.589434578893378E8,46,1.2486036298208652E8,442,6.104125074549724E9
222,3.618083207075758E8,46,1.2549811444390276E8,442,6.166865819859573E9
222,3.6464895110177445E8,46,1.2612232438582683E8,442,6.229175820244008E9
222,3.6467710608696806E8,46,1.2612845808584738E8,441,6.206002732013497E9
222,3.647051859769808E8,46,1.2613457177054939E8,441,6.206620448650908E9
222,3.6473333638098454E8,45,1.2256791191696036E8,441,6.2072393982926035E9
228,3.676154298460569E8,45,1.2317506068683077E8,442,6.269121935410399E9
