Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
271,4.415145086907715E8,28,5.2196434293606766E7,698,8.954705647029228E9
271,4.431941826798119E8,28,5.2377380176742114E7,697,8.954316334128557E9
272,4.41388525857624E8,28,5.255661115000791E7,702,8.891991077832645E9
272,4.4307045864915556E8,28,5.273415821776137E7,700,8.86047353174402E9
272,4.447529706376387E8,28,5.292511850538754E7,699,8.860159423310806E9
272,4.4642999000083566E8,28,5.311424581828094E7,698,8.859794762125593E9
276,4.481449045736172E8,28,5.330156956752665E7,704,8.89038336411378E9
276,4.4982001619183207E8,28,5.3487118545847E7,702,8.858669173525806E9
276,4.514906670548483E8,28,5.367092093746726E7,700,8.826767625633905E9
276,4.531994550730019E8,28,5.3857907112742364E7,699,8.826013784698198E9
275,4.513453008176752E8,27,5.046767794235734E7,699,8.856440243709946E9
274,4.5302404035283405E8,27,5.065001210994388E7,694,8.731768985865889E9
273,4.511605864899056E8,26,4.727320453880303E7,694,8.762101438802969E9
276,4.4946699254018664E8,27,4.746803250141381E7,696,8.700223893068258E9
276,4.5123697377757025E8,27,4.764947078583192E7,694,8.669369000588247E9
278,4.53080969732603E8,27,4.78291332412827E7,701,8.66949878626324E9
278,4.5491893075173825E8,27,4.800705963689907E7,700,8.66943149018274E9
278,4.5675547387302274E8,27,4.818328842252289E7,700,8.700410916945875E9
278,4.585886891158325E8,27,4.835785676980101E7,698,8.669380065851358E9
277,4.5683711802685976E8,27,4.8530800613071784E7,697,8.669290510988323E9
277,4.586691667044982E8,27,4.870215471555956E7,697,8.700117327847633E9
275,4.5337237545158726E8,27,4.8887428363810144E7,696,8.699997064293064E9
275,4.551917070720959E8,27,4.907134143479217E7,695,8.6997507799283E9
277,4.570455498967979E8,28,4.926940962984219E7,701,8.699736091449118E9
277,4.588737699593014E8,28,4.945334226929676E7,700,8.69952597074727E9
276,4.571422726504039E8,28,4.963587457569048E7,697,8.637323287348146E9
276,4.5896001261767745E8,28,4.981687781383362E7,696,8.637067778200747E9
276,4.607820683940304E8,28,4.999650512036072E7,694,8.606079652362103E9
276,4.6260686186656356E8,28,5.0174771153397895E7,692,8.575244606338124E9
283,4.6453379148989636E8,28,5.0351690294113584E7,695,8.606222333533728E9
282,4.6286222697671455E8,28,5.052727668611344E7,693,8.575361305504558E9
282,4.6470855306918615E8,28,5.070198799838925E7,693,8.606377030771E9
280,4.595592087496567E8,28,5.0875377659560844E7,693,8.637713280628153E9
279,4.578856490356739E8,28,5.104745984198094E7,693,8.668899289308392E9
278,4.561905491157413E8,28,5.1218248569482476E7,689,8.57581670272218E9
278,4.580328447433586E8,28,5.138775682821237E7,688,8.606670119237507E9
281,4.5991368451974845E8,27,4.800303182265202E7,695,8.637816669550873E9
281,4.617529492705875E8,27,4.817697117258799E7,695,8.668746163025152E9
281,4.635878137842626E8,27,4.8358104526328176E7,694,8.668463090697334E9
281,4.654168082976582E8,27,4.853645367754624E7,693,8.66812156006127E9
280,4.637327517950333E8,27,4.871332162952955E7,692,8.667800204706535E9
280,4.655500020322732E8,27,4.888872675833889E7,691,8.667549568529146E9
285,4.674220639411694E8,27,4.906265200342006E7,696,8.69839874155135E9
285,4.692367005744378E8,27,4.923378874069212E7,695,8.698090907335684E9
285,4.7104395795222545E8,27,4.94034711953317E7,694,8.697650073421827E9
283,4.6592259366751313E8,27,4.957171742494508E7,693,8.697251250191135E9
283,4.6771688941926926E8,27,4.973854546782386E7,693,8.727783227059736E9
283,4.695190013258774E8,27,4.990534492927042E7,692,8.727249973380056E9
282,4.6772482101284224E8,27,5.0070586089661375E7,690,8.695575494686087E9
282,4.6952631120031464E8,27,5.023447467030139E7,690,8.725961357877417E9
284,4.7134497817557555E8,28,5.041049935921278E7,695,8.694596328298342E9
283,4.696142831260866E8,28,5.057349838299127E7,694,8.694096114467236E9
283,4.7139969181518203E8,28,5.073533343166584E7,691,8.631628870586136E9
282,4.696598509155101E8,28,5.0939073881371334E7,690,8.631311236756798E9
280,4.643603982673937E8,28,5.114124915771047E7,690,8.662051156558355E9
280,4.66144867074245E8,28,5.134186475184897E7,690,8.692787331873465E9
283,4.679631881462996E8,28,5.1540928491365194E7,697,8.72343241040895E9
283,4.697431465585784E8,28,5.174131825401364E7,694,8.66085970743246E9
283,4.715158554863362E8,28,5.194010889301085E7,692,8.62908492364837E9
283,4.73293602943439E8,28,5.213730894602616E7,691,8.628540944486261E9
283,4.7507746494304544E8,28,5.233292866476524E7,691,8.65919117077848E9
282,4.732815072054093E8,27,4.894356151065608E7,689,8.627727883732193E9
280,4.679763988958378E8,27,4.9135534849933654E7,689,8.658198106323877E9
282,4.6977896320165056E8,27,4.932598480123969E7,692,8.533927183480597E9
281,4.6806042099422634E8,27,4.9514923559150316E7,691,8.533464918260962E9
281,4.6983172514713126E8,27,4.9712790765468486E7,691,8.564492874454049E9
281,4.715955657429993E8,27,4.990929824129056E7,691,8.595715079173475E9
283,4.7337219981908756E8,28,5.0117843236186065E7,698,8.626848760043905E9
283,4.751206814854266E8,28,5.031228758338419E7,697,8.626769874675936E9
282,4.732699430873677E8,28,5.0505417051289275E7,695,8.595507739925999E9
282,4.750051269271636E8,28,5.0703373269290894E7,694,8.595234251568645E9
282,4.7675426407464695E8,28,5.090001551908924E7,693,8.59510598214957E9
281,4.752678977508878E8,27,4.759231196545339E7,693,8.62587500875211E9
281,4.7700005358778286E8,27,4.778445223037031E7,693,8.656623258880623E9
279,4.7179500635033953E8,27,4.797643750174329E7,692,8.656172464693554E9
279,4.735135399660125E8,27,4.8167168107262865E7,688,8.562571435639627E9
281,4.752503263297279E8,27,4.8361161266235955E7,694,8.530981823067369E9
281,4.7696534165169364E8,27,4.856516853839081E7,692,8.499973477872927E9
281,4.7872636113180995E8,26,4.530201335763472E7,691,8.500241723238016E9
281,4.805107379342383E8,26,4.550881847858089E7,691,8.531746177350551E9
284,4.8231887706978285E8,26,4.571576708669797E7,698,8.563474227558576E9
283,4.805019092693723E8,25,4.2410189569101706E7,697,8.563979301068139E9
283,4.822605101890675E8,24,3.903871034506812E7,696,8.564363576076448E9
282,4.8045787152552176E8,24,3.924325735438814E7,696,8.595841476109892E9
279,4.717008987932916E8,24,3.944728671114341E7,694,8.565205208323908E9
279,4.7344866024453825E8,24,3.964999969268844E7,694,8.596466301578382E9
282,4.718359039575342E8,24,3.985140640594176E7,699,8.597143065296953E9
281,4.7006972926206017E8,24,4.005151688970412E7,699,8.628558530917757E9
279,4.646529672138547E8,24,4.025034111160316E7,698,8.628971889598633E9
277,4.592417337270538E8,24,4.0447888965580866E7,696,8.598276920978977E9
276,4.574240647408376E8,24,4.064417026985544E7,696,8.629686048363537E9
278,4.561601197844616E8,24,4.085044024034078E7,702,8.630358975966166E9
278,4.5789805288201064E8,24,4.105510774733594E7,700,8.599722875512789E9
277,4.564016505926106E8,24,4.125819063884686E7,700,8.631230746204786E9
277,4.581280796835828E8,24,4.1459706609483145E7,699,8.631865249439104E9
277,4.598464141453172E8,24,4.165967318771756E7,699,8.66322320624895E9
275,4.5468704814229155E8,24,4.185810772575148E7,698,8.663641682971697E9
275,4.563825342853058E8,24,4.205502738933926E7,697,8.663915562653854E9
277,4.5809584375704E8,25,4.22639219340137E7,704,8.695182928459917E9
277,4.5977702640541804E8,25,4.245825417418438E7,704,8.726602895798033E9
277,4.6144809373738134E8,25,4.2651126598090135E7,704,8.757864349174215E9
277,4.631092816298663E8,25,4.2843957383471586E7,704,8.788971953607874E9
277,4.647606109381056E8,25,4.303536986127308E7,704,8.819921077571272E9
277,4.664005382151592E8,25,4.3225378344699055E7,702,8.788635671774794E9
275,4.612907974680236E8,25,4.341399720256476E7,701,8.78823861008615E9
275,4.629764504722676E8,25,4.360124077089751E7,697,8.694704786318724E9
274,4.6118209962841976E8,25,4.3790826763420105E7,697,8.725087147495815E9
277,4.5584267126958805E8,25,4.397900170548077E7,700,8.693636979807442E9
277,4.575134789139984E8,25,4.4163924161185786E7,699,8.693064463273302E9
277,4.592005449314961E8,25,4.434816533873797E7,699,8.723699472080526E9
277,4.60876517173195E8,25,4.4531076903048836E7,697,8.692265065371298E9
277,4.625426784637903E8,25,4.471267313145205E7,696,8.691731965446768E9
279,4.642253900315803E8,27,4.491991368126205E7,701,8.691476993543623E9
279,4.658770154732586E8,27,4.509971323852751E7,699,8.65999449897105E9
277,4.603818218712151E8,27,4.527815538678357E7,698,8.659538188577324E9
277,4.6201946662101686E8,27,4.5455528930550255E7,695,8.5973821486863E9
277,4.636642592400848E8,27,4.563167126523147E7,693,8.566235019552913E9
279,4.653536099194324E8,27,4.5806595161529675E7,701,8.597543337053293E9
279,4.670148734463581E8,27,4.598031347832529E7,700,8.598361034983475E9
278,4.6510266687200046E8,27,4.6152838540895455E7,699,8.598957260492262E9
278,4.667437262023118E8,27,4.632418246275564E7,698,8.59945966153939E9
277,4.6481081274714154E8,27,4.649435715113362E7,697,8.60013153421731E9
277,4.664369069712242E8,27,4.66633743123093E7,696,8.600865078927465E9
276,4.64496718822036E8,27,4.68312454568876E7,693,8.539386654886943E9
276,4.6611731943112713E8,27,4.700314674340644E7,692,8.54017503071599E9
280,4.677815766868092E8,27,4.71736880200529E7,694,8.479359325981459E9
