# date:Sat Dec 04 10:41:23 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:10.0
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
2287,7.567281900271797E8,0,1.816079020500183E-7,3446,3.8774746437847195E9
2324,7.647457643944263E8,0,1.816079020500183E-7,3447,3.873333429260064E9
2336,7.680311202228112E8,0,1.816079020500183E-7,3476,3.890342625059069E9
2360,7.764099256365792E8,0,1.816079020500183E-7,3495,3.909249343592136E9
2368,7.680095325459732E8,0,1.816079020500183E-7,3523,3.868174597524601E9
2393,7.744870820392618E8,0,1.816079020500183E-7,3544,3.91310930801253E9
2419,7.810514905008923E8,0,1.816079020500183E-7,3558,3.8776620167644053E9
2427,7.830032550671393E8,0,1.816079020500183E-7,3597,3.905395157325376E9
2450,7.843877385501279E8,0,1.816079020500183E-7,3616,3.910365208289903E9
2479,7.927232454582154E8,0,1.816079020500183E-7,3626,3.9407541933722434E9
2505,8.032869149557412E8,0,1.816079020500183E-7,3649,3.9338880520516267E9
2520,8.065438922397661E8,0,1.816079020500183E-7,3670,3.8901214815870075E9
2538,8.138847671121942E8,0,1.816079020500183E-7,3697,3.8850671757714324E9
2561,8.188550839730791E8,0,1.816079020500183E-7,3720,3.911670112425829E9
2598,8.259237967905874E8,0,1.816079020500183E-7,3731,3.953447578161241E9
2629,8.313326999426814E8,0,1.816079020500183E-7,3755,3.9900317459537115E9
2650,8.349623268113322E8,0,1.816079020500183E-7,3788,4.012332712792471E9
2685,8.439832832947466E8,0,1.816079020500183E-7,3808,4.055068796306978E9
2696,8.518884779147094E8,0,1.816079020500183E-7,3848,4.0729727873533626E9
2732,8.582779445903625E8,0,1.816079020500183E-7,3865,4.067626432544375E9
2754,8.638485444819939E8,0,1.816079020500183E-7,3892,4.091402578264115E9
2774,8.691190618584819E8,0,1.816079020500183E-7,3925,4.11172850658063E9
2804,8.712113707664758E8,0,1.816079020500183E-7,3957,4.1493891583754497E9
2820,8.714936920348295E8,0,1.816079020500183E-7,3982,4.1582352799448457E9
2848,8.784004461972324E8,0,1.816079020500183E-7,4012,4.1981783459483733E9
2866,8.82933086477077E8,0,1.816079020500183E-7,4053,4.2368901621382594E9
2888,8.914526627650363E8,0,1.816079020500183E-7,4075,4.192633650609003E9
2912,8.926755793085299E8,0,1.816079020500183E-7,4103,4.240972831931058E9
2943,9.032104765313193E8,0,1.816079020500183E-7,4122,4.2667518170811205E9
2964,9.057562423475991E8,0,1.816079020500183E-7,4159,4.301601992479934E9
2995,9.10693662916729E8,0,1.816079020500183E-7,4198,4.331815379180458E9
2961,9.1408709315676E8,0,1.816079020500183E-7,4147,4.331325688121124E9
2993,9.194106254478457E8,0,1.816079020500183E-7,4191,4.367038862205707E9
3009,9.202367442705595E8,0,1.816079020500183E-7,4232,4.381508207407244E9
3036,9.239919920036359E8,0,1.816079020500183E-7,4263,4.390397675717806E9
3062,9.215039071161844E8,0,1.816079020500183E-7,4301,4.371068245815053E9
3080,9.226691357861259E8,0,1.816079020500183E-7,4330,4.382102939162751E9
3102,9.300438830802033E8,0,1.816079020500183E-7,4365,4.394455914390502E9
3135,9.363697976683531E8,0,1.816079020500183E-7,4386,4.358479610471792E9
3154,9.357565818684072E8,0,1.816079020500183E-7,4443,4.364023253440461E9
3191,9.433103477229962E8,0,1.816079020500183E-7,4468,4.417970069707853E9
3206,9.461928193638475E8,0,1.816079020500183E-7,4481,4.460101307761121E9
3228,9.454191516273203E8,0,1.816079020500183E-7,4510,4.4955794244142275E9
3262,9.573400992893096E8,0,1.816079020500183E-7,4545,4.517955391677943E9
3290,9.605171442440662E8,0,1.816079020500183E-7,4561,4.4866903323026085E9
3322,9.620092015604348E8,0,1.816079020500183E-7,4594,4.502461062930657E9
3339,9.489187447216806E8,0,1.816079020500183E-7,4635,4.486961167940381E9
3371,9.596727809941114E8,0,1.816079020500183E-7,4658,4.496497211560528E9
3413,9.715218689865401E8,0,1.816079020500183E-7,4694,4.508934189256211E9
3437,9.716727036280148E8,0,1.816079020500183E-7,4733,4.533604558382014E9
3466,9.702084607414855E8,0,1.816079020500183E-7,4770,4.538908921006881E9
3519,9.798125545528562E8,0,1.816079020500183E-7,4815,4.576133163616481E9
3532,9.854642997494996E8,0,1.816079020500183E-7,4847,4.521968360582138E9
3552,9.899490128381708E8,0,1.816079020500183E-7,4881,4.561741775232128E9
3579,9.921748566680397E8,0,1.816079020500183E-7,4912,4.555620741694244E9
3618,9.973973277370794E8,0,1.816079020500183E-7,4925,4.543975255227827E9
3577,9.988925670492148E8,0,1.816079020500183E-7,4856,4.569182616206317E9
3601,1.0005638464857941E9,0,1.816079020500183E-7,4897,4.546759563060915E9
3618,1.0094588514459708E9,0,1.816079020500183E-7,4936,4.565697899230891E9
3666,1.0166108393968176E9,0,1.816079020500183E-7,4951,4.566257130577381E9
3707,1.0203290825197132E9,0,1.816079020500183E-7,4989,4.574747860227041E9
3736,1.019951243949169E9,0,1.816079020500183E-7,5028,4.515215470655247E9
3782,1.0248773538840063E9,0,1.816079020500183E-7,5050,4.542178888359352E9
3822,1.032847436713959E9,0,1.816079020500183E-7,5077,4.57579074390326E9
3859,1.0266721431128196E9,0,1.816079020500183E-7,5089,4.504637594996364E9
3886,1.036604663974678E9,0,1.816079020500183E-7,5120,4.501157337254794E9
3919,1.0429961357545351E9,0,1.816079020500183E-7,5167,4.498349347252161E9
3961,1.0545255894279264E9,0,1.816079020500183E-7,5212,4.53661378205727E9
3919,1.05666499374723E9,0,1.816079020500183E-7,5137,4.470175264348399E9
3955,1.059809863943914E9,0,1.816079020500183E-7,5181,4.507287175872604E9
3986,1.071103974236148E9,0,1.816079020500183E-7,5228,4.531227638100685E9
4025,1.0785439965081296E9,0,1.816079020500183E-7,5264,4.587106423511035E9
4064,1.0820585669974794E9,0,1.816079020500183E-7,5295,4.5931743951983185E9
4090,1.0870661487405994E9,0,1.816079020500183E-7,5323,4.57854851901942E9
4138,1.099248425088023E9,0,1.816079020500183E-7,5354,4.53412286060521E9
4173,1.1033392685469985E9,0,1.816079020500183E-7,5399,4.529819606296434E9
4199,1.1067941798236275E9,0,1.816079020500183E-7,5447,4.562687429753549E9
4216,1.111925218089447E9,0,1.816079020500183E-7,5503,4.595405982808601E9
4256,1.1185868494662607E9,0,1.816079020500183E-7,5537,4.600321485253539E9
4288,1.1253966822169309E9,0,1.816079020500183E-7,5578,4.613949623786017E9
4310,1.136237526135585E9,0,1.816079020500183E-7,5641,4.650364358748508E9
4350,1.138200170762766E9,0,1.816079020500183E-7,5687,4.692530556727207E9
4391,1.1484671479217308E9,0,1.816079020500183E-7,5730,4.686594151016733E9
4412,1.1574334633961453E9,0,1.816079020500183E-7,5797,4.723573505148715E9
4453,1.1639047968668354E9,0,1.816079020500183E-7,5833,4.733789803020967E9
4493,1.1654814405891054E9,0,1.816079020500183E-7,5879,4.710867518008798E9
4518,1.1744174669799817E9,0,1.816079020500183E-7,5922,4.733983320700807E9
4556,1.185659194719909E9,0,1.816079020500183E-7,5965,4.736356374604712E9
4577,1.184322067180572E9,0,1.816079020500183E-7,6016,4.775101509711329E9
4617,1.191117958734059E9,0,1.816079020500183E-7,6059,4.797999658884249E9
4662,1.1946977377416277E9,0,1.816079020500183E-7,6091,4.755516089060113E9
4618,1.210181112057533E9,0,1.816079020500183E-7,6009,4.789427888298748E9
4666,1.214229208497755E9,0,1.816079020500183E-7,6059,4.8003377527478E9
4710,1.2134351538441703E9,0,1.816079020500183E-7,6102,4.802502018130338E9
4744,1.219706664746126E9,0,1.816079020500183E-7,6157,4.766517206751112E9
4792,1.2225617140658634E9,0,1.816079020500183E-7,6186,4.795607436655887E9
4830,1.2200463584917192E9,0,1.816079020500183E-7,6233,4.751599419137338E9
4858,1.2245929772522826E9,0,1.816079020500183E-7,6279,4.765793201413791E9
4904,1.2284335185158513E9,0,1.816079020500183E-7,6308,4.789458186317816E9
4847,1.2287080768861108E9,0,1.816079020500183E-7,6237,4.852063112348912E9
4874,1.2292774212157407E9,0,1.816079020500183E-7,6298,4.892904331682492E9
4907,1.2439169582505128E9,0,1.816079020500183E-7,6353,4.878071279209173E9
4934,1.2519651871975715E9,0,1.816079020500183E-7,6406,4.864802495037767E9
4983,1.2594366039991424E9,0,1.816079020500183E-7,6443,4.883367733748017E9
5035,1.272167993276198E9,0,1.816079020500183E-7,6481,4.907287330064812E9
4984,1.280475667009267E9,0,1.816079020500183E-7,6396,4.937055478199121E9
5033,1.2888422587559206E9,0,1.816079020500183E-7,6450,4.935589208753459E9
5069,1.2926979022663367E9,0,1.816079020500183E-7,6474,4.941199136674193E9
5132,1.306073416019857E9,0,1.816079020500183E-7,6521,4.938649783083506E9
5177,1.3136130648260775E9,0,1.816079020500183E-7,6571,4.969425230774968E9
5214,1.3231853944917367E9,0,1.816079020500183E-7,6612,4.973420217828694E9
5251,1.3254733795246031E9,0,1.816079020500183E-7,6656,4.927891251515513E9
5287,1.3263836363042395E9,0,1.816079020500183E-7,6690,4.905802223377264E9
5343,1.3380706501351547E9,0,1.816079020500183E-7,6736,4.926047000845812E9
5390,1.3356895500687566E9,0,1.816079020500183E-7,6773,4.911753131059021E9
5436,1.340821592726723E9,0,1.816079020500183E-7,6813,4.92112864655835E9
5506,1.348346111006561E9,0,1.816079020500183E-7,6870,4.905690214869694E9
5563,1.3484771696754649E9,0,1.816079020500183E-7,6899,4.876506970009048E9
5616,1.3581620905441408E9,0,1.816079020500183E-7,6942,4.880145867695724E9
5653,1.3706136942685287E9,0,1.816079020500183E-7,6978,4.887320497026613E9
5709,1.3757972964243245E9,0,1.816079020500183E-7,7018,4.915633236987302E9
5781,1.3875351720247808E9,0,1.816079020500183E-7,7059,4.937717742006441E9
5842,1.4013606006902816E9,0,1.816079020500183E-7,7128,4.940014340425244E9
5873,1.393160389312643E9,0,1.816079020500183E-7,7179,4.934430545645051E9
5922,1.4001900780988207E9,0,1.816079020500183E-7,7245,4.967450651863645E9
5967,1.4088447408375502E9,0,1.816079020500183E-7,7310,4.930226855672665E9
6011,1.4115328634384673E9,0,1.816079020500183E-7,7358,4.913432141755734E9
6072,1.4146005659046588E9,0,1.816079020500183E-7,7401,4.889329865524782E9
6112,1.4252319624252927E9,0,1.816079020500183E-7,7461,4.833711002569047E9
6172,1.4350144185811796E9,0,1.816079020500183E-7,7509,4.852331781937198E9
6232,1.4474656075597334E9,0,1.816079020500183E-7,7572,4.879657883355285E9
6270,1.4506744092555883E9,0,1.816079020500183E-7,7646,4.846345101369565E9
6324,1.4515719156740575E9,0,1.816079020500183E-7,7707,4.880800845791844E9
6365,1.4633535400590403E9,0,1.816079020500183E-7,7745,4.895957719973373E9
6421,1.4747271660731487E9,0,1.816079020500183E-7,7790,4.909987471565892E9
6482,1.4879660042736576E9,0,1.816079020500183E-7,7845,4.922652225919934E9
6534,1.4948933095404944E9,0,1.816079020500183E-7,7910,4.900405867348433E9
6578,1.5028755722959163E9,0,1.816079020500183E-7,7978,4.940358906371009E9
6618,1.5001328478431647E9,0,1.816079020500183E-7,8024,4.922440191585251E9
6689,1.5076466630720043E9,0,1.816079020500183E-7,8046,4.968728241245841E9
6738,1.5130459776489995E9,0,1.816079020500183E-7,8123,4.967619204520247E9
6792,1.5192333582359629E9,0,1.816079020500183E-7,8184,4.995460010698402E9
6861,1.524832029745415E9,0,1.816079020500183E-7,8233,5.009374258668033E9
6914,1.5282115058952243E9,0,1.816079020500183E-7,8272,5.021039592546474E9
6987,1.5317832905945377E9,0,1.816079020500183E-7,8326,5.026546320797898E9
7044,1.5373935767790117E9,0,1.816079020500183E-7,8384,5.027280370664461E9
7090,1.5465501161749465E9,0,1.816079020500183E-7,8426,5.05697120450068E9
