# date:Thu Dec 02 19:45:41 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:f(t) = 10 + 0.01*t
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
54,1.3917177821206364E8,0,0.0,70,1.26482047311599E9
54,1.3979300357486707E8,0,0.0,69,1.2709074128552E9
52,1.3336191097580409E8,0,0.0,67,1.217416142574932E9
51,1.3078041837472108E8,0,0.0,66,1.2157827703992274E9
53,1.3140936023666322E8,0,0.0,66,1.192195683739324E9
53,1.3201748416131517E8,0,0.0,63,1.1796790364319105E9
53,1.3264158068536824E8,0,0.0,63,1.1865837129031475E9
52,1.306966160646554E8,0,0.0,62,1.1644235919481063E9
50,1.2714646161877583E8,0,0.0,61,1.1402280279101274E9
49,1.2416079897539875E8,0,0.0,60,1.115974303967074E9
48,1.2116995679847647E8,0,0.0,60,1.1226096951568754E9
48,1.217204797729793E8,0,0.0,58,1.1004518286774166E9
48,1.2227491276304728E8,0,0.0,58,1.1071607117340868E9
48,1.2282551439451769E8,0,0.0,55,1.0806860617410069E9
47,1.2002348712671103E8,0,0.0,53,1.0262375129094234E9
47,1.2056493824818568E8,0,0.0,52,1.0047877190675863E9
46,1.1760175482239115E8,0,0.0,52,1.0108130771364032E9
46,1.1814853582866223E8,0,0.0,52,1.0167851230309547E9
46,1.1869092338840194E8,0,0.0,52,1.0227026993310498E9
45,1.1568271623505001E8,0,0.0,49,9.660401625616764E8
45,1.1621490109995934E8,0,0.0,49,9.714375329134989E8
45,1.1674994991254564E8,0,0.0,48,9.468645219257858E8
43,1.1018886905602697E8,0,0.0,48,9.524755293921483E8
42,1.095770727520368E8,0,0.0,46,9.120252388954518E8
41,1.067358824318087E8,0,0.0,46,9.172039494840565E8
41,1.0721422132776514E8,0,0.0,44,8.604709065979711E8
41,1.0768793757834189E8,0,0.0,43,8.524782380360762E8
40,1.0462143546073456E8,0,0.0,43,8.576785884351451E8
40,1.0508432392473646E8,0,0.0,42,8.577263268128265E8
38,9.867214510966092E7,0,0.0,42,8.627243619562297E8
38,9.911755098814529E7,0,0.0,41,8.641027561481947E8
37,9.760469148583843E7,0,0.0,40,8.386136958890328E8
36,9.448688008785588E7,0,0.0,39,8.148267023722236E8
35,9.242920000245313E7,0,0.0,39,8.194262026870494E8
35,9.284506903361818E7,0,0.0,37,8.076629406247109E8
35,9.326078707370573E7,0,0.0,34,7.450082024045928E8
35,9.36726923793102E7,0,0.0,34,7.488091615775963E8
35,9.408614298509657E7,0,0.0,34,7.526781361969614E8
35,9.44956098555451E7,0,0.0,34,7.564953151875703E8
33,8.782138020839186E7,0,0.0,34,7.602605489516965E8
33,8.82200701630368E7,0,0.0,34,7.639737299870003E8
32,8.51202423464987E7,0,0.0,34,7.676347918345194E8
31,8.3857625554851E7,0,0.0,34,7.712437079813645E8
31,8.423257577361202E7,0,0.0,34,7.748004907230799E8
30,8.112479394385366E7,0,0.0,33,7.771182720451264E8
29,8.090402532725747E7,0,0.0,32,7.496144106174481E8
29,8.125266245221183E7,0,0.0,32,7.529889647282808E8
28,7.805180817398499E7,0,0.0,32,7.563119327076012E8
27,7.486143686056352E7,0,0.0,31,7.49950083927423E8
27,7.519570314597058E7,0,0.0,31,7.530560231731964E8
27,7.552626740305136E7,0,0.0,30,7.28276221785353E8
27,7.58531472512553E7,0,0.0,29,7.002610453492509E8
27,7.617636075126429E7,0,0.0,27,6.601715473584899E8
27,7.649592634701075E7,0,0.0,27,6.628749929082791E8
27,7.681186281203207E7,0,0.0,27,6.655327525356168E8
27,7.71241892001469E7,0,0.0,26,6.4092269896699E8
26,7.47804468993849E7,0,0.0,26,6.433869869705133E8
26,7.506396284462287E7,0,0.0,26,6.458078913990502E8
25,7.24611823232256E7,0,0.0,25,6.174467705001016E8
25,7.272133629200882E7,0,0.0,25,6.197721586402109E8
25,7.297873632157092E7,0,0.0,25,6.220555393160293E8
25,7.323339417856912E7,0,0.0,25,6.242973103822559E8
25,7.348532138114654E7,0,0.0,24,5.957030947068802E8
24,7.018768281752801E7,0,0.0,24,5.978546232508414E8
24,7.04329440229009E7,0,0.0,24,5.999660584819453E8
22,6.438135881686324E7,0,0.0,24,6.020378514836568E8
22,6.460280196112148E7,0,0.0,23,5.776296550795029E8
22,6.482305844446677E7,0,0.0,23,5.795043419617294E8
22,6.5040983224576354E7,0,0.0,22,5.505919733017536E8
22,6.525658226040662E7,0,0.0,21,5.2146270746385074E8
22,6.546986133606063E7,0,0.0,21,5.233815592157151E8
22,6.568082608806277E7,0,0.0,21,5.252633074181702E8
22,6.588948203321878E7,0,0.0,21,5.271083912162954E8
21,6.254979637291401E7,0,0.0,20,4.9933611462368536E8
21,6.275259112712933E7,0,0.0,20,5.010681911091909E8
21,6.296579116182008E7,0,0.0,20,5.0277284817488295E8
20,5.963508243221847E7,0,0.0,19,4.737887213074796E8
20,5.98415807411893E7,0,0.0,19,4.7541463936009777E8
20,6.005575205014895E7,0,0.0,19,4.770082752076733E8
20,6.02670290336449E7,0,0.0,19,4.785700931779678E8
20,6.047542579496155E7,0,0.0,19,4.8010056321313924E8
20,6.06809568637892E7,0,0.0,19,4.816001600787041E8
19,5.733628099851003E7,0,0.0,19,4.830693626042597E8
18,5.618255482800889E7,0,0.0,18,4.585163216824913E8
